xc,yc,zc,ux,uy,uz,state,szz,sxy,sxz,syz
3.50044,14.4675,5.5,0.00107546,-0.0598385,-7.90831e-09,5,-143381,421.261,0.140005,-0.421654
4.50055,14.4682,5.5,0.00418446,-0.0621394,1.65446e-07,5,-138823,1040.76,-0.090011,2.6661
5.50065,14.469,5.5,0.0137925,-0.0701399,2.58859e-07,5,-137617,2659.98,-0.530088,3.77186
6.50074,14.47,5.5,0.036785,-0.0888745,4.2927e-08,5,-133671,4111.71,-17.2828,-20.6699
7.50082,14.4711,5.5,0.078171,-0.119766,-1.89276e-08,5,-130604,5816.17,3.60301,0.690906
8.50088,14.4723,5.5,0.134642,-0.156632,-8.1046e-08,5,-123294,7342,9.81882,1.10206
9.50094,14.4736,5.5,0.197993,-0.191083,2.21275e-08,5,-101155,7557.23,0.331822,-5.49624
10.501,14.475,5.5,0.260115,-0.215923,-3.58933e-08,5,-100654,10231.7,18.8262,6.46214
11.501,14.4764,5.5,0.310623,-0.224752,-1.63101e-07,5,-79524.7,9910.37,0.0696295,26.9409
12.501,14.478,5.5,0.340828,-0.214514,-7.84449e-08,5,-63298.8,9860.94,6.43994,7.50057
13.5011,14.4798,5.5,0.352381,-0.189025,-3.93218e-08,5,-50163.2,11731.1,0.318693,-1.75357
14.5011,14.4821,5.5,0.354992,-0.15651,3.85472e-08,5,-37389.8,21907.8,-1.15437,-1.53304
0.500003,15.4658,0.5,3.56465e-06,-0.0605364,7.39796e-08,4,-107936,767.602,0.998456,4.05115
1.50001,15.466,0.5,9.80805e-05,-0.0605613,9.33025e-08,5,-115291,2421.15,-0.380259,3.17811
2.50002,15.4663,0.5,0.000686026,-0.0609925,6.38878e-08,5,-117629,94.5761,1.03268,2.19368
3.50003,15.4669,0.5,0.00330133,-0.0634326,-5.20049e-09,5,-117240,-2490.45,-1.77932,-0.717999
4.50003,15.4676,0.5,0.0121754,-0.0721393,-2.48979e-08,5,-117908,-1827.79,-1.91094,-10.7716
5.50004,15.4684,0.5,0.0345283,-0.0936422,9.23942e-09,5,-113895,-669.961,-2.87439,-2.51773
6.50005,15.4694,0.5,0.075068,-0.130336,-2.12274e-08,5,-112531,534.418,17.5014,0.273582
7.50005,15.4705,0.5,0.129593,-0.175497,-8.63361e-09,5,-103695,1065.97,9.06613,6.00956
8.50006,15.4717,0.5,0.189639,-0.218542,-1.29142e-07,5,-90966.1,2406.13,-11.7847,-6.10121
9.50006,15.473,0.5,0.247057,-0.250922,-1.5681e-07,5,-91392.3,3569.04,6.69297,-6.84671
10.5001,15.4744,0.5,0.291452,-0.263476,-4.60373e-08,5,-69212.9,4284.84,-15.4576,0.270399
11.5001,15.4758,0.5,0.315568,-0.25262,-8.76713e-08,5,-56164.2,2890.27,5.74083,8.09742
12.5001,15.4775,0.5,0.323392,-0.225409,-9.64117e-08,5,-47978.7,8239.71,7.92002,-2.03441
13.5001,15.4795,0.5,0.324826,-0.191822,-1.18249e-07,5,-36958,22320.4,1.39731,5.54763
0.500003,15.4658,1.5,3.55145e-06,-0.0605364,1.26483e-07,4,-107922,770.002,1.6564,0.722195
1.50001,15.466,1.5,9.81143e-05,-0.0605613,1.50897e-07,5,-115287,2426.4,1.00146,0.82
2.50002,15.4663,1.5,0.000686179,-0.0609924,9.33173e-08,5,-117621,96.6087,-1.7525,1.62929
3.50003,15.4669,1.5,0.00330156,-0.0634325,-5.65071e-08,5,-117243,-2491.54,-1.24918,2.97439
4.50003,15.4676,1.5,0.0121761,-0.0721397,-4.50462e-08,5,-117894,-1829.34,-9.2456,-1.55595
5.50004,15.4684,1.5,0.0345303,-0.0936445,-2.64232e-08,5,-113913,-665.616,7.13052,15.5687
6.50005,15.4694,1.5,0.075071,-0.130339,-1.64228e-07,5,-112503,532.862,-19.9784,14.853
7.50005,15.4705,1.5,0.129595,-0.175498,-5.7771e-08,5,-103747,1064.53,-5.36844,5.68434
8.50006,15.4717,1.5,0.189641,-0.218543,-2.45934e-07,5,-90969.3,2404.38,8.59668,-2.56304
9.50006,15.473,1.5,0.247061,-0.250925,-2.28262e-07,5,-91438.2,3570.2,-19.645,-5.34489
10.5001,15.4744,1.5,0.291455,-0.263479,-7.26002e-08,5,-69251.8,4287.55,-13.4208,-7.53088
11.5001,15.4758,1.5,0.31557,-0.252621,-2.55899e-07,5,-56166.3,2892.28,0.0130907,-2.95785
12.5001,15.4775,1.5,0.323392,-0.225408,-2.29917e-07,5,-47987.2,8244.53,-3.71995,5.8266
13.5001,15.4795,1.5,0.324826,-0.191821,-2.71569e-07,5,-36966.4,22321.3,0.261451,6.22235
0.500003,15.4658,2.5,3.49998e-06,-0.0605366,5.18776e-08,4,-107916,768.212,-2.42942,-3.32563
1.50001,15.466,2.5,9.7962e-05,-0.0605614,5.43485e-08,5,-115291,2428.39,-1.27919,-2.04098
2.50002,15.4663,2.5,0.000686056,-0.0609925,-1.88958e-08,5,-117624,96.0973,-1.68216,0.434303
3.50003,15.4669,2.5,0.00330146,-0.0634323,-1.75459e-07,5,-117243,-2490.65,-3.18109,0.468315
4.50003,15.4676,2.5,0.0121761,-0.0721393,-6.62815e-08,5,-117892,-1824.7,-2.07322,2.44168
5.50004,15.4684,2.5,0.034531,-0.0936457,-4.45142e-08,5,-113885,-663.728,-20.9158,-5.16897
6.50005,15.4694,2.5,0.0750722,-0.130341,-2.31847e-07,5,-112509,532.112,-17.8212,16.3918
7.50005,15.4705,2.5,0.129595,-0.175498,-1.15236e-07,5,-103728,1065.96,10.6794,-1.90067
8.50006,15.4717,2.5,0.18964,-0.218542,-2.48967e-07,5,-90961,2404.46,1.03695,-2.84142
9.50006,15.473,2.5,0.24706,-0.250925,-1.80106e-07,5,-91414.6,3569.07,-15.127,-11.4734
10.5001,15.4744,2.5,0.291455,-0.26348,-1.67931e-07,5,-69227.3,4285.89,-11.2603,15.5502
11.5001,15.4758,2.5,0.315569,-0.252621,-3.36754e-07,5,-56166.6,2894.71,0.191015,0.616407
12.5001,15.4775,2.5,0.323392,-0.225408,-1.79308e-07,5,-47989.4,8249.03,-1.57903,8.54306
13.5001,15.4795,2.5,0.324826,-0.191821,-2.36023e-07,5,-36978,22321.4,-0.88164,11.415
0.500003,15.4658,3.5,3.47809e-06,-0.0605369,-2.0649e-08,4,-107912,767.838,2.913,-8.15548
1.50001,15.466,3.5,9.78827e-05,-0.0605616,-3.88603e-08,5,-115288,2429.08,0.496645,-1.32976
2.50002,15.4663,3.5,0.000685892,-0.0609925,-1.20714e-07,5,-117623,96.0786,-1.16534,4.39854
3.50003,15.4669,3.5,0.00330108,-0.063432,-9.54428e-08,5,-117222,-2486.91,0.918808,4.44177
4.50003,15.4676,3.5,0.0121752,-0.0721385,-2.69256e-08,5,-117891,-1824.51,-2.84291,1.57662
5.50004,15.4684,3.5,0.0345302,-0.0936451,-1.23378e-07,5,-113886,-664.038,-4.85573,-0.242154
6.50005,15.4694,3.5,0.0750719,-0.130341,-1.36983e-07,5,-112518,534.381,-2.02817,-0.116717
7.50005,15.4705,3.5,0.129595,-0.175497,-9.32403e-08,5,-103723,1068.56,0.104401,8.45702
8.50006,15.4717,3.5,0.189639,-0.21854,-2.22402e-07,5,-90982,2407.02,0.907712,1.49421
9.50006,15.473,3.5,0.247057,-0.250924,-1.75534e-07,5,-91421.2,3572.03,-5.38632,-4.49341
10.5001,15.4744,3.5,0.291452,-0.263478,-3.18504e-07,5,-69224.7,4287.79,-5.74385,24.3824
11.5001,15.4758,3.5,0.315567,-0.25262,-3.46678e-07,5,-56171.8,2897.98,6.45887,6.66406
12.5001,15.4775,3.5,0.323391,-0.225408,-7.00876e-08,5,-47975,8247.51,-3.40942,5.09357
13.5001,15.4795,3.5,0.324826,-0.191821,-1.03176e-07,5,-36973.1,22318.6,-6.98244,4.83422
0.500003,15.4658,4.5,3.49017e-06,-0.0605371,-4.14796e-08,4,-107913,769.833,0.401104,-7.4479
1.50001,15.466,4.5,9.79028e-05,-0.0605617,-6.40863e-08,5,-115282,2428.28,-0.883482,-2.61059
2.50002,15.4663,4.5,0.000685784,-0.0609924,-1.04197e-07,5,-117626,96.894,-1.49221,1.61348
3.50003,15.4669,4.5,0.00330075,-0.0634315,-1.18624e-08,5,-117237,-2487.52,-1.859,2.41646
4.50003,15.4676,4.5,0.0121743,-0.0721375,1.93705e-08,5,-117894,-1825.93,-1.95603,-7.58312
5.50004,15.4684,4.5,0.0345286,-0.0936435,-1.57011e-07,5,-113901,-664.269,7.2582,18.1362
6.50005,15.4694,4.5,0.0750705,-0.130339,-1.31166e-07,5,-112518,534.589,-18.8794,-1.91643
7.50005,15.4705,4.5,0.129594,-0.175495,-6.40483e-08,5,-103726,1070.01,-9.10676,0.591739
8.50006,15.4717,4.5,0.189637,-0.218538,-1.65486e-07,5,-90975.6,2408.72,12.2465,9.14132
9.50006,15.473,4.5,0.247054,-0.25092,-3.92248e-08,5,-91426.3,3574.35,-0.600708,-2.98484
10.5001,15.4744,4.5,0.291449,-0.263476,-2.05347e-07,5,-69270.7,4291.88,5.24774,2.55726
11.5001,15.4758,4.5,0.315565,-0.25262,-2.85815e-07,5,-56157.3,2898.81,-2.95162,2.44792
12.5001,15.4775,4.5,0.32339,-0.225408,-2.50067e-08,5,-47970.2,8239.75,-3.36468,4.90997
13.5001,15.4795,4.5,0.324826,-0.191821,-2.25906e-08,5,-36969.9,22317.6,-6.05791,-1.08185
0.500003,15.4658,5.5,3.49078e-06,-0.0605372,-2.14567e-08,4,-107920,770.82,1.14005,-4.68387
1.50001,15.466,5.5,9.78378e-05,-0.0605618,-2.84723e-08,5,-115302,2428.73,0.546937,-1.49252
2.50002,15.4663,5.5,0.000685563,-0.0609923,-3.18083e-08,5,-117637,96.0098,-0.815889,2.85449
3.50003,15.4669,5.5,0.00330004,-0.0634311,-4.0572e-08,5,-117245,-2490.72,0.0696476,-0.0668025
4.50003,15.4676,5.5,0.0121727,-0.0721364,1.62867e-10,5,-117914,-1825.19,6.45023,5.45283
5.50004,15.4684,5.5,0.0345263,-0.0936413,-4.2484e-08,5,-113909,-663.078,-0.64419,4.6822
6.50005,15.4694,5.5,0.0750687,-0.130336,-8.30298e-08,5,-112517,533.702,1.11058,2.48994
7.50005,15.4705,5.5,0.129592,-0.175492,-3.69065e-08,5,-103730,1070.69,2.86062,11.2519
8.50006,15.4717,5.5,0.189634,-0.218534,-7.52583e-08,5,-90976.6,2408.43,-0.4997,4.81944
9.50006,15.473,5.5,0.24705,-0.250916,2.7656e-08,5,-91428,3572.1,-7.31159,3.1304
10.5001,15.4744,5.5,0.291446,-0.263474,-2.82119e-08,5,-69250.7,4291.41,-5.22738,11.8753
11.5001,15.4758,5.5,0.315563,-0.252618,-1.07663e-07,5,-56173.8,2899.22,-4.74119,-5.65521
12.5001,15.4775,5.5,0.323389,-0.225407,-7.21547e-10,5,-47966.8,8228.67,4.39295,9.02352
13.5001,15.4795,5.5,0.324825,-0.191821,-2.11776e-09,5,-36971.8,22319.7,-1.63473,-2.03888
0.499943,16.4653,0.5,0.000104892,-0.0611942,6.95492e-08,5,-87828.3,1804.78,1.13435,3.67954
1.49983,16.4655,0.5,0.000650237,-0.0616791,7.25895e-08,5,-88306.9,1927.99,1.68825,3.09552
2.49972,16.4659,0.5,0.00281752,-0.0638259,-1.74105e-08,5,-88642.2,33.1626,2.61172,2.76167
3.49961,16.4664,0.5,0.0102314,-0.0718748,-9.19851e-08,5,-93294.2,-2859.86,-2.58447,-1.97595
4.49952,16.4671,0.5,0.0299591,-0.0935462,-4.36518e-08,5,-91389.5,-3491.89,6.91152,1.81377
5.49943,16.4679,0.5,0.0672306,-0.133026,2.72928e-08,5,-91119.4,-3524.54,0.588693,6.67854
6.49935,16.4689,0.5,0.118247,-0.183546,-1.298e-07,5,-85092.2,-3164.23,-0.0716437,8.28988
7.49928,16.47,0.5,0.174522,-0.233994,-1.15625e-07,5,-79966.1,-2520.65,-0.65345,-3.30675
8.49922,16.4712,0.5,0.227516,-0.273891,-5.54574e-08,5,-75368.2,-1013.65,-23.3686,17.7067
9.49917,16.4725,0.5,0.266522,-0.292745,-1.12143e-07,5,-58677.4,-1428.52,11.8697,-26.8481
10.4991,16.4739,0.5,0.28598,-0.286193,2.8289e-09,5,-46683.2,-3959.87,9.70032,-4.089
11.4991,16.4754,0.5,0.292011,-0.260678,-4.52695e-08,5,-44025.4,4554.64,5.28584,0.370542
12.4991,16.4771,0.5,0.293458,-0.227263,-9.65494e-08,5,-37634.1,23069.8,-1.11418,4.01739
0.499943,16.4653,1.5,0.000104937,-0.0611941,1.46353e-07,5,-87816.4,1807.35,-0.146018,-0.183523
1.49983,16.4655,1.5,0.000650396,-0.061679,1.35702e-07,5,-88296.3,1931.79,-0.931021,0.354098
2.49972,16.4659,1.5,0.00281782,-0.0638257,-7.17777e-08,5,-88626.5,31.7645,-1.54304,1.01837
3.49961,16.4664,1.5,0.0102324,-0.0718752,-2.37126e-07,5,-93277.7,-2859.06,2.15709,-5.39021
4.49952,16.4671,1.5,0.0299615,-0.0935479,-6.84051e-08,5,-91391.9,-3491.46,-11.002,-17.2464
5.49943,16.4679,1.5,0.0672338,-0.133029,5.8617e-08,5,-91100.2,-3518.01,-13.0884,9.75701
6.49935,16.4689,1.5,0.118249,-0.183548,-1.55899e-07,5,-85089.2,-3163.75,2.39986,-7.71365
7.49928,16.47,1.5,0.174524,-0.233996,-9.79702e-08,5,-79948.6,-2525.11,-2.34101,-8.78271
8.49922,16.4712,1.5,0.22752,-0.273894,-1.24166e-07,5,-75402.3,-1014.84,-14.8883,-8.70426
9.49917,16.4725,1.5,0.266527,-0.292748,-1.99237e-07,5,-58663.3,-1426.47,0.33604,3.90345
10.4991,16.4739,1.5,0.285982,-0.286194,1.28994e-08,5,-46722.6,-3965.3,1.18773,-0.458164
11.4991,16.4754,1.5,0.292012,-0.260678,-1.35991e-07,5,-44038.7,4555.14,5.17428,-2.46878
12.4991,16.4771,1.5,0.293459,-0.227262,-2.13631e-07,5,-37645.3,23072.5,-2.03025,6.59893
0.499943,16.4653,2.5,0.000104897,-0.0611941,1.29929e-07,5,-87813.5,1809.29,-1.02556,-4.41638
1.49983,16.4655,2.5,0.000650287,-0.061679,9.4749e-08,5,-88298.4,1931.06,-1.8349,-2.00246
2.49972,16.4659,2.5,0.00281766,-0.0638258,-1.03031e-07,5,-88633.6,26.6336,-2.62084,-1.53295
3.49961,16.4664,2.5,0.0102325,-0.0718753,-2.59672e-07,5,-93287,-2861.85,2.53244,5.01643
4.49952,16.4671,2.5,0.0299628,-0.0935484,-4.97463e-08,5,-91371.2,-3489.61,-3.11928,-16.7606
5.49943,16.4679,2.5,0.0672356,-0.13303,6.1574e-08,5,-91108.5,-3510.52,3.76361,16.4561
6.49935,16.4689,2.5,0.118249,-0.183549,-5.5229e-08,5,-85090.2,-3164.53,-8.43058,-7.95809
7.49928,16.47,2.5,0.174523,-0.233995,-3.94192e-08,5,-79940.2,-2528,-5.81963,-5.19996
8.49922,16.4712,2.5,0.22752,-0.273893,-1.99265e-07,5,-75388.4,-1014.43,-12.2494,0.808902
9.49917,16.4725,2.5,0.266527,-0.292748,-1.99461e-07,5,-58665.5,-1427.77,-5.09231,-13.2579
10.4991,16.4739,2.5,0.285982,-0.286194,-6.36773e-08,5,-46712.7,-3964.1,-8.07376,-4.2982
11.4991,16.4754,2.5,0.292012,-0.260678,-2.27114e-07,5,-44041.3,4554.36,1.51987,-5.48249
12.4991,16.4771,2.5,0.293459,-0.227263,-1.88158e-07,5,-37621.3,23066.6,0.491733,6.55095
0.499943,16.4653,3.5,0.00010484,-0.0611943,7.45854e-08,5,-87814.1,1810.25,-0.831994,-8.78465
1.49983,16.4655,3.5,0.000650129,-0.0616791,2.73111e-08,5,-88297.7,1931.98,-2.46838,-0.350727
2.49972,16.4659,3.5,0.00281744,-0.0638258,-1.09904e-07,5,-88626.4,25.862,-2.25483,2.84352
3.49961,16.4664,3.5,0.0102321,-0.0718749,-1.23177e-07,5,-93270.9,-2861.28,-7.95642,0.636465
4.49952,16.4671,3.5,0.0299625,-0.0935478,-1.09778e-08,5,-91377.8,-3491.38,6.70295,-1.10625
5.49943,16.4679,3.5,0.0672357,-0.13303,1.33202e-08,5,-91098.5,-3508.36,-8.55966,7.33405
6.49935,16.4689,3.5,0.118249,-0.183548,-4.27209e-09,5,-85092.1,-3162.35,-8.41295,-3.92568
7.49928,16.47,3.5,0.174522,-0.233993,-1.50398e-07,5,-79953.9,-2527.67,-3.0295,2.60577
8.49922,16.4712,3.5,0.227518,-0.273891,-2.8824e-07,5,-75393.6,-1014.92,-12.2108,-11.8163
9.49917,16.4725,3.5,0.266525,-0.292746,-2.12468e-07,5,-58664.9,-1428.11,-1.00479,9.12236
10.4991,16.4739,3.5,0.285981,-0.286193,-1.97055e-07,5,-46708.8,-3961.68,8.95186,16.6221
11.4991,16.4754,3.5,0.292011,-0.260678,-2.29603e-07,5,-44048.4,4557.22,-3.82059,3.55175
12.4991,16.4771,3.5,0.293459,-0.227263,-7.09017e-08,5,-37632.9,23069.3,-2.62939,3.47575
0.499943,16.4653,4.5,0.000104789,-0.0611945,1.73788e-08,5,-87818.9,1810.42,-0.62366,-4.93611
1.49983,16.4655,4.5,0.000649973,-0.0616792,-3.12535e-08,5,-88295.2,1932.88,-1.27632,-1.19381
2.49972,16.4659,4.5,0.00281708,-0.0638255,-1.32199e-07,5,-88625.8,31.9577,-0.163383,4.69675
3.49961,16.4664,4.5,0.0102315,-0.0718739,-1.28661e-07,5,-93284,-2860.49,-0.0834492,-0.925778
4.49952,16.4671,4.5,0.0299619,-0.093546,-2.58641e-08,5,-91361.3,-3486.95,-2.68793,15.3306
5.49943,16.4679,4.5,0.0672348,-0.133028,-5.526e-09,5,-91104.9,-3507.84,-14.9942,10.2547
6.49935,16.4689,4.5,0.118248,-0.183547,1.30998e-07,5,-85090.7,-3159.08,-1.59123,-9.31533
7.49928,16.47,4.5,0.17452,-0.233991,-8.1725e-08,5,-79955.8,-2523.44,-6.17073,1.81887
8.49922,16.4712,4.5,0.227516,-0.273888,-2.99819e-07,5,-75407.5,-1014.55,-20.1259,-7.80484
9.49917,16.4725,4.5,0.266524,-0.292744,-1.48773e-07,5,-58681.8,-1423.6,10.8313,-2.97973
10.4991,16.4739,4.5,0.28598,-0.286191,-1.92716e-07,5,-46721.2,-3963.81,-1.99604,6.8775
11.4991,16.4754,4.5,0.292011,-0.260678,-1.57972e-07,5,-44039.4,4556.03,-3.52495,-1.5544
12.4991,16.4771,4.5,0.293459,-0.227263,2.22046e-09,5,-37622,23070,0.0298173,0.465534
0.499943,16.4653,5.5,0.000104707,-0.0611947,-4.08162e-09,5,-87832.9,1808.39,-1.36069,-5.17223
1.49983,16.4655,5.5,0.000649693,-0.0616792,-2.69282e-08,5,-88313.6,1929.62,-1.5681,-0.260225
2.49972,16.4659,5.5,0.0028164,-0.0638252,-7.09593e-08,5,-88646.5,35.6261,-0.129625,4.76934
3.49961,16.4664,5.5,0.0102301,-0.071873,-1.20016e-07,5,-93281.6,-2861.23,7.7743,11.4763
4.49952,16.4671,5.5,0.0299597,-0.0935443,-3.98794e-08,5,-91399.8,-3486.46,16.5271,-1.74374
5.49943,16.4679,5.5,0.0672324,-0.133026,1.14036e-08,5,-91095.2,-3503.76,0.698362,9.37343
6.49935,16.4689,5.5,0.118245,-0.183544,1.0614e-07,5,-85111.3,-3158.53,2.3488,2.95301
7.49928,16.47,5.5,0.174517,-0.233987,1.15996e-08,5,-79949.2,-2521.21,2.05948,3.71205
8.49922,16.4712,5.5,0.227512,-0.273883,-1.42136e-07,5,-75405.5,-1011.72,5.0433,4.98223
9.49917,16.4725,5.5,0.266521,-0.292741,-4.86717e-08,5,-58681.3,-1422,-17.0001,2.52035
10.4991,16.4739,5.5,0.285979,-0.28619,-6.94089e-08,5,-46712.2,-3960.49,-9.11169,-4.29451
11.4991,16.4754,5.5,0.29201,-0.260678,-6.47614e-08,5,-44027,4559.76,-2.43281,1.06578
12.4991,16.4771,5.5,0.293459,-0.227263,2.04615e-09,5,-37617.5,23071.7,6.56476,6.11913
0.49988,17.465,0.5,0.000581113,-0.0622911,5.63999e-08,5,-64566.8,273.624,1.35437,3.67857
1.49964,17.4652,0.5,0.00287774,-0.0642446,5.48134e-08,5,-61856.9,1009.8,5.97363,6.17399
2.49941,17.4655,0.5,0.00981431,-0.0711858,-9.76646e-09,5,-63319.8,218.098,2.36397,9.56527
3.49919,17.4661,0.5,0.0269348,-0.0898958,2.98991e-08,5,-63726.5,-1284.38,15.1585,-11.1728
4.49898,17.4667,0.5,0.0589698,-0.128137,6.07681e-08,5,-68174.3,-4979.15,-11.5857,4.81405
5.49879,17.4676,0.5,0.104273,-0.181787,4.842e-08,5,-63676.7,-5436.46,1.78152,10.6746
6.49863,17.4686,0.5,0.15569,-0.237899,1.17982e-07,5,-63332.3,-5247.43,1.12272,17.0505
7.49848,17.4697,0.5,0.204872,-0.285713,7.43304e-08,5,-57757.6,-4950.36,22.998,16.5347
8.49835,17.4709,0.5,0.240996,-0.311858,1.82076e-08,5,-45966.3,-4622.82,6.39599,21.5286
9.49825,17.4722,0.5,0.258095,-0.311384,-1.03338e-08,5,-34583.6,-8423.35,7.03085,-3.85685
10.4982,17.4736,0.5,0.262741,-0.29208,-8.33246e-09,5,-36343.8,-1171.15,2.4646,-2.61014
11.4981,17.4751,0.5,0.263905,-0.262485,3.52883e-08,5,-38443.1,23648,0.954183,2.66638
0.49988,17.465,1.5,0.000581292,-0.0622911,1.19857e-07,5,-64550.5,275.284,0.554324,2.54187
1.49964,17.4652,1.5,0.00287828,-0.0642445,1.21488e-07,5,-61830.2,1013.76,-2.30749,4.46633
2.49941,17.4655,1.5,0.00981549,-0.071186,-6.70054e-08,5,-63282.8,218.408,0.226582,6.95267
3.49919,17.4661,1.5,0.0269371,-0.0898971,-1.23696e-07,5,-63699.6,-1280.95,2.62083,-3.76761
4.49898,17.4667,1.5,0.0589727,-0.128139,7.30905e-08,5,-68147.4,-4976.95,13.3976,-17.9256
5.49879,17.4676,1.5,0.104276,-0.181789,-3.96674e-10,5,-63659,-5431.15,16.3302,12.6864
6.49863,17.4686,1.5,0.155692,-0.237901,-3.69193e-08,5,-63312.6,-5248.64,1.59324,14.9611
7.49848,17.4697,1.5,0.204875,-0.285717,5.14096e-08,5,-57777.7,-4959.23,-8.32201,-8.83079
8.49835,17.4709,1.5,0.241,-0.311862,7.87724e-09,5,-45945.4,-4624.8,15.9386,-7.74813
9.49825,17.4722,1.5,0.258097,-0.311385,-3.55048e-08,5,-34603.9,-8424.08,0.829889,-14.0223
10.4982,17.4736,1.5,0.262741,-0.29208,1.54459e-08,5,-36361.3,-1168.84,1.07823,0.462837
11.4981,17.4751,1.5,0.263906,-0.262485,-8.13197e-08,5,-38435.7,23645.6,1.22536,1.13408
0.49988,17.465,2.5,0.000581366,-0.0622911,1.25146e-07,5,-64546.2,277.596,0.195357,3.03682
1.49964,17.4652,2.5,0.00287851,-0.0642446,1.27934e-07,5,-61823,1016.83,2.23406,0.553672
2.49941,17.4655,2.5,0.00981574,-0.0711862,-1.04662e-07,5,-63304.5,219.203,7.74481,7.23342
3.49919,17.4661,2.5,0.0269378,-0.0898983,-2.72943e-07,5,-63713.2,-1283.5,0.44991,-6.99468
4.49898,17.4667,2.5,0.0589742,-0.128141,-2.45855e-08,5,-68144.6,-4974.12,-1.36675,-7.81662
5.49879,17.4676,2.5,0.104276,-0.181789,-9.16847e-08,5,-63643.1,-5431.77,-6.91941,9.37793
6.49863,17.4686,2.5,0.155692,-0.237899,-3.19803e-07,5,-63282.2,-5257.75,5.25387,6.15451
7.49848,17.4697,2.5,0.204875,-0.285716,-9.18363e-08,5,-57745,-4962.7,4.53852,1.77765
8.49835,17.4709,2.5,0.241,-0.311862,6.92636e-09,5,-45950.1,-4623.71,-24.2806,-18.6508
9.49825,17.4722,2.5,0.258097,-0.311385,-1.08529e-08,5,-34620.3,-8424.47,1.37099,0.0872427
10.4982,17.4736,2.5,0.262741,-0.29208,9.39317e-08,5,-36359,-1167.42,-4.16429,-0.54193
11.4981,17.4751,2.5,0.263906,-0.262486,-3.49896e-07,5,-38440.2,23648.3,-1.8828,-2.16078
0.49988,17.465,3.5,0.000581304,-0.0622911,1.08094e-07,5,-64543.9,277.547,-0.839985,-1.19205
1.49964,17.4652,3.5,0.00287835,-0.0642446,1.00062e-07,5,-61818.9,1018.65,-4.23348,2.44582
2.49941,17.4655,3.5,0.00981542,-0.071186,-7.90297e-08,5,-63304.7,219.564,-2.70874,0.61312
3.49919,17.4661,3.5,0.0269377,-0.0898981,-2.29627e-07,5,-63710.5,-1284.79,-5.1305,-13.4998
4.49898,17.4667,3.5,0.0589748,-0.128141,-9.84508e-08,5,-68152.2,-4979.32,-17.5914,-4.93216
5.49879,17.4676,3.5,0.104277,-0.181789,-1.35085e-07,5,-63647,-5429.97,0.302491,-2.29984
6.49863,17.4686,3.5,0.155691,-0.237898,-3.32965e-07,5,-63301.4,-5259.43,-6.54913,-6.86548
7.49848,17.4697,3.5,0.204873,-0.285714,-1.38721e-07,5,-57747.6,-4960.42,16.4401,4.43696
8.49835,17.4709,3.5,0.240999,-0.31186,3.70585e-08,5,-45946.1,-4627.47,18.559,2.29319
9.49825,17.4722,3.5,0.258096,-0.311384,6.33552e-08,5,-34610.1,-8426.17,3.83299,-2.34231
10.4982,17.4736,3.5,0.262741,-0.292079,1.14066e-07,5,-36356.7,-1165.69,-3.16474,8.53412
11.4981,17.4751,3.5,0.263905,-0.262487,-4.35069e-07,5,-38437.7,23649.4,0.622568,-0.584044
0.49988,17.465,4.5,0.000581127,-0.0622911,5.35664e-08,5,-64550.5,277.101,-0.213973,2.33318
1.49964,17.4652,4.5,0.00287779,-0.0642444,3.40808e-08,5,-61824.2,1016.05,-4.12911,-0.762412
2.49941,17.4655,4.5,0.00981458,-0.0711854,-5.35627e-08,5,-63299.4,217.672,0.573192,7.18164
3.49919,17.4661,4.5,0.026937,-0.089897,-2.0926e-07,5,-63699.7,-1285.24,1.86985,-1.85329
4.49898,17.4667,4.5,0.0589744,-0.128139,-1.10533e-07,5,-68171.8,-4985.51,5.31447,13.7154
5.49879,17.4676,4.5,0.104277,-0.181787,-1.82762e-07,5,-63653.1,-5430.58,-8.2187,-3.10652
6.49863,17.4686,4.5,0.155691,-0.237896,-4.30035e-07,5,-63284.6,-5249.14,14.3488,-8.23731
7.49848,17.4697,4.5,0.204872,-0.285711,-1.97353e-07,5,-57758.7,-4954.23,2.39764,5.33428
8.49835,17.4709,4.5,0.240997,-0.311857,7.37481e-08,5,-45954.8,-4623.68,-10.836,-4.41587
9.49825,17.4722,4.5,0.258095,-0.311383,1.2179e-07,5,-34609.1,-8415.26,-6.1382,0.953407
10.4982,17.4736,4.5,0.26274,-0.292078,6.61536e-08,5,-36363.1,-1169.6,2.59449,14.0967
11.4981,17.4751,4.5,0.263905,-0.262487,-3.38523e-07,5,-38432.1,23648.9,7.18158,-1.61956
0.49988,17.465,5.5,0.000580888,-0.0622911,7.16155e-09,5,-64565.8,276.135,-1.6593,-1.018
1.49964,17.4652,5.5,0.00287697,-0.0642442,-4.7221e-09,5,-61849.4,1013.58,-4.61811,-0.828043
2.49941,17.4655,5.5,0.00981307,-0.0711847,-2.19559e-08,5,-63323.3,218.299,-1.17855,2.11626
3.49919,17.4661,5.5,0.0269348,-0.0898958,-9.89804e-08,5,-63738.3,-1289.54,1.92797,-0.70424
4.49898,17.4667,5.5,0.0589718,-0.128137,-4.89903e-08,5,-68171.7,-4983.14,-1.63876,-2.62208
5.49879,17.4676,5.5,0.104274,-0.181784,-9.05456e-08,5,-63683.7,-5428.88,-5.91513,10.1143
